Expéditeur,Notes,References,Noms cités,Sujet,Titre,Date,Provenance,Destination,Destinataire,Year
Viviani Vincenzo,"Tipologia: letteraIncipit: ""La infinita cortesia dell'Illustrissimo Signor Francesco suo fratello...""Minuta autografa, scritta sulla coperta di una lettera dello stesso Viviani a Michelangelo Ricci
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 77, c. 87r-v<br/>
</td>","Redi, Francesco, 1626-1698,(citato.)Strozzi, Alessandro, 1583-1648,(citato.)Redi, Giovanni Battista, sec. XVII,(destinatario.)Galilei, Vincenzo, ca. 1520-1591,(citato.)Gianchini, Baccio, sec. XVII,(citato.)Borromei, Ippolito, sec. XVII,(citato.)",Argomenti privati,Viviani Vincenzo a Redi Giovanni Battista,12/05/1678,Firenze,Arezzo,Redi Giovanni Battista,1678
Viviani Vincenzo,"Tipologia: letteraIncipit: ""E' troppo nota a Vostra Signoria Illustrissima la stima particolare...""Minuta autografa, scritta sulla coperta di una lettera a Viviani, di cui si legge l'indirizzo a c. 88v
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 78, c. 88r-v<br/>
</td>","Guerrini, Dionigi, sec. XVII,(citato.)Guerrini, Belisario, sec. XVII,(citato.)",Argomenti privati,Viviani Vincenzo a [non identificato],13/05/1678,Firenze,,[non identificato],1678
Viviani Vincenzo,"Tipologia: letteraIncipit: ""In gravi angustie d'animo mi ritrovo, Illustrissimo e Reverendissimo Signore mio...""Autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 79, c. 89r-90r<br/>
</td>","Steensen, Niels, 1638-1686,(destinatario.)",Suppliche,Viviani Vincenzo a Steensen Niels,2/07/1678,Firenze,Hannover,Steensen Niels,1678
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Intorno alle sensatissime repliche di Vostra Signoria molto Illustrissima e molto Reverendissima...""AutografoPer il destinatario, cfr. lettera del Viviani a Antonio Baldigiani del 14 giugno 1678, in Gal. 253, 2
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 80, c. 91r-v<br/>
</td>","Baldigiani, Antonio, 1647-1711,(destinatario.)Magalotti, Lorenzo, 1637-1712,(citato.)Galilei, Galileo, 1564-1642,(citato.)Torricelli, Evangelista, 1608-1647,(citato.)Baldigiani, Niccolò, sec. XVII,(citato.)",Notizie di libri,Viviani Vincenzo a Baldigiani Antonio,12/07/1678,Firenze,,Baldigiani Antonio,1678
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Con occhio troppo affettuoso ed appassionato si guardano...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 81, c. 92r-v<br/>
</td>","Bondicchi, Francesco, sec. XVII,(destinatario.)",Suppliche,Viviani Vincenzo a Bondicchi Francesco,15/10/1678,Firenze,Milano,Bondicchi Francesco,1678
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Mi scordai d'includer nell'ultima mia il mandato che dissi...""AutografoIndirizzo e  tracce di sigillo a secco a c. 94v
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 82, c. 93r-94v<br/>
</td>","Viviani, Francesco, sec. XVII,(destinatario.)",Argomenti privati,Viviani Vincenzo a Viviani Francesco,19/02/1679,Firenze,,Viviani Francesco,1679
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Que' maglioli del Bucherelli non sono d'Artimino, ma di Lappeggi...""AutografoIndirizzo a c. 95v
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 83, c. 95r-v<br/>
</td>","Viviani, Francesco, sec. XVII,(destinatario.)",Argomenti privati,Viviani Vincenzo a Viviani Francesco,14/03/1679,Firenze,,Viviani Francesco,1679
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Continua Vostra Signoria Illustrissima a sempre più obbligarmi...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 84, c. 96r<br/>
</td>","Viviani, Francesco, sec. XVII,(citato.)Corti, Antonio, sec. XVII,(destinatario.)",Argomenti privati,Viviani Vincenzo a Corti Antonio,15/03/1679,Firenze,Livorno,Corti Antonio,1679
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Alla amorevole di Vostra Signoria de' 15 stante rispondo che da quanto s'è compiaciuta segnalarmi...""Autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 85, c. 97r<br/>
</td>",,Argomenti privati,Viviani Vincenzo a [non identificato],18/06/1679,Firenze,,[non identificato],1679
Viviani Vincenzo,"Tipologia: letteraIncipit: ""La memoria delle cortesie che ho sempre ricevuto da Voi...""AutografoIndirizzo a c. 98v
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 86, c. 98r-v<br/>
</td>","Strozzi, Alessandro, 1583-1648,(citato.)Morini, sec. XVII,(destinatario.)Galilei, Vincenzo, ca. 1520-1591,(citato.)",Suppliche,Viviani Vincenzo a Morini,29/12/1679,Firenze,Levane,Morini,1679
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Attribuirò veramente a particolar ventura se nella visita che...""Minuta autografa. Nella parte inferiore del foglio Viviani riporta un elenco di persone a cui aveva intenzione di scrivere
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 87, c. 98v<br/>
</td>","Migliorini, Francesco, sec. XVII,(destinatario.)",Argomenti privati,Viviani Vincenzo a Migliorini Francesco,12/01/1679,Firenze,Pisa,Migliorini Francesco,1679
Viviani Vincenzo,"Tipologia: letteraIncipit: ""La flussione della mia testa, che mi travagliò a' giorni passati...""AutografoIndirizzo a c. 100v
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 88, c. 99r-100v<br/>
</td>","Portinari,(citato.)Rucellai, Giulio, sec. XVII,(destinatario.)",Argomenti privati,Viviani Vincenzo a Rucellai Giulio,17/06/1680,Firenze,,Rucellai Giulio,1680
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Da tutte le risposte avutesi finora da' Cancellieri della Val di Nievole...""Minuta autografaAltra redazione della minuta a c. 101r-v
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 89, c. 102r-103r<br/>
</td>","Panciatichi, Francesco, 1627-1696,(destinatario.)Ferdinando II, granduca di Toscana, 1610-1670,(citato.)Medici, Lorenzo de', 1449-1492,(citato.)Venturi, sec. XVII,(citato.)Campi, Simone, sec. XVII,(citato.)",Argomenti privati,Viviani Vincenzo a Panciatichi Francesco,1/08/1680,Firenze,,Panciatichi Francesco,1680
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Il Signor Giovanni Carducci, come praticissimo in Val di Nievole...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 90, c. 104r<br/>
</td>","Nardi, Giovanni, 1585-1654,(citato.)Feroni, sec. XVII,(citato.)Carducci, Giovanni, sec. XVII,(citato.)",Argomenti privati,Viviani Vincenzo a [non identificato],3/08/1680,Firenze,,[non identificato],1680
Viviani Vincenzo,"Tipologia: letteraIncipit: ""In ordine ai riveriti comandi avuti in voce...""La lettera non è completa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 91, c. 105v<br/>
</td>","Acciaiuoli, Zanobi, 1461-1519,(destinatario.)Medici, Francesco Maria de', 1660-1711,(citato.)",Argomenti privati,Viviani Vincenzo a Acciaiuoli Zanobi,3/07/1680,,,Acciaiuoli Zanobi,1680
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Al Signor Michele Roti che già un tempo si trova in Villa...""Minuta autografa, scritta sulla coperta di una lettera indirizzata a Viviani, con sigillo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 92, c. 106r-<br/>
</td>","Roti, Michele, sec. XVII,(citato.)",Argomenti privati,Viviani Vincenzo a [non identificato],7/10/1680,Firenze,,[non identificato],1680
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Non altri accusar debbo che la mia fortuna,la quale...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 94, c. 108r-v<br/>
</td>","Tomati, Ottavio, sec. XVII,(citato.)Viviani, Michelangelo, m. 1680,(citato.)Tomati Lapi, Maddalena, sec. XVII,(destinatario.)Viviani, Francesco, sec. XVII,(citato.)Rilli, Annibale, sec. XVII,(citato.)",Argomenti privati,Viviani Vincenzo a Lapi Tomati Maddalena,26/11/1680,Firenze,Roma,Lapi Tomati Maddalena,1680
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Non per necessitare Vostra Signoria Illustrissima e Reverentissima a replica complimentale...""Minuta autografa, scritta nella coperta di una lettera indirizzata a VivianiA c. 109v un frammento di minuta di lettera (inc. ""...]che tempo che lei fosse..."")
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 95, c. 109r<br/>
</td>","Ricci, Michelangelo, 1619-1682,(destinatario.)",Argomenti privati,Viviani Vincenzo a Ricci Michelangelo,28/12/1680,Firenze,Roma,Ricci Michelangelo,1680
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Quei gravi disastri avvenutimi dall'essersene andato via mio fratello...""Minuta autografaSul verso della lettera figure geometriche di mano del Viviani
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 96, c. 110r<br/>
</td>","Tomansi, Leopoldo, sec. XVII,(destinatario.)",Suppliche,Viviani Vincenzo a Tomansi Leopoldo,14/02/1681,,Firenze,Tomansi Leopoldo,1681
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Due anni sono rappresentai una sera, in Livorno al Serenissimo Granduca...""Minuta autografa. Scritta sulla coperta di una lettera inviata al Viviani, con sigillo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 98, c. 111r<br/>
</td>","Del Teglia, Giuseppe Bonaventura, sec. XVII,(citato.)Tomansi, Leopoldo, sec. XVII,(destinatario.)",Suppliche,Viviani Vincenzo a Tomansi Leopoldo,21/02/1681,Firenze,Livorno,Tomansi Leopoldo,1681
Viviani Vincenzo,"Tipologia: letteraIncipit: ""L'Illustrissimo Signor Senatore Pandolfini alcune settimane passate mi disse...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 99, c. 112r<br/>
</td>","Salvetti, Giuseppe, sec. XVII,(citato.)Salvetti, Lodovico, sec. XVII,(destinatario.)Pandolfini, Pandolfo, 1656-1731,(citato.)",Argomenti privati,Viviani Vincenzo a Salvetti Lodovico,13/03/1682,Firenze,,Salvetti Lodovico,1682
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Molti sono i debiti contratti da me con la gentilezza di V.S. Ill.ma...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 100, c. 113r-v<br/>
</td>","Tomati, Ottavio, sec. XVII,(destinatario.)Tomati Lapi, Maddalena, sec. XVII,(citato.)",Argomenti privati,Viviani Vincenzo a Tomati Ottavio,1/04/1681,Firenze,Roma,Tomati Ottavio,1681
Viviani Vincenzo,"Tipologia: letteraIncipit: ""L'umanissima et affettuosissima lettera di Vostra Signoria de' 15 del caduto...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 101, c. 114r<br/>
</td>","Tomati Lapi, Maddalena, sec. XVII,(destinatario.)Lapi, Teresa, sec. XVII,(citato.)Lapi, Anna, sec. XVII,(citato.)",Argomenti privati,Viviani Vincenzo a Lapi Tomati Maddalena,1/04/1681,Firenze,Roma,Lapi Tomati Maddalena,1681
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Nello stato di non intera sanità in che io mi trovo...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 102, c. 114v<br/>
</td>","Tomati, Ottavio, sec. XVII,(destinatario.)",Argomenti privati,Viviani Vincenzo a Tomati Ottavio,1/04/1681,Firenze,Roma,Tomati Ottavio,1681
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Lodiamo pure incessantemente il Signor Dio che il figlio di V. S. Ill.ma...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 103, c. 115r<br/>
</td>","Tomati Lapi, Maddalena, sec. XVII,(destinatario.)",Argomenti privati,Viviani Vincenzo a Lapi Tomati Maddalena,22/04/1681,Firenze,Roma,Lapi Tomati Maddalena,1681
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Con gravissimo nostro disturbo tenemmo tutti noi qui...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 104, c. 115v<br/>
</td>","Tomati Lapi, Maddalena, sec. XVII,(citato.)Tomati, Ottavio, sec. XVII,(destinatario.)",Argomenti privati,Viviani Vincenzo a Tomati Ottavio,22/04/1681,Firenze,Roma,Tomati Ottavio,1681
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Conosco esser troppo indiscretezza la mia in venir con quella...""Minuta autografaA c. 117v abbozzo di lettera del Viviani
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 105, c. 116r-117v<br/>
</td>","Tolomei, Baccio Maria, sec. XVII,(destinatario.)",Affari economici,Viviani Vincenzo a Tolomei Baccio Maria,28/04/1681,Firenze,Roma,Tolomei Baccio Maria,1681
Viviani Vincenzo,"Tipologia: letteraIncipit: ""L'umanissima lettera di Vostra Signoria Illustrissima...""Minuta autografa, scritta nelle coperte di due lettere inviate a Viviani
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 106, c. 118r-119r<br/>
</td>","Panciatichi, Francesco, 1627-1696,(destinatario.)",Argomenti privati,Viviani Vincenzo a Panciatichi Francesco,6/05/1681,Firenze,,Panciatichi Francesco,1681
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Le sempre nuove occasioni di servire al Serenissimo Granduca...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 107, c. 120r-v<br/>
</td>","Nardi, Giovanni, 1585-1654,(citato.)Tomati Lapi, Maddalena, sec. XVII,(destinatario.)Ferdinando II, granduca di Toscana, 1610-1670,(citato.)",Argomenti privati,Viviani Vincenzo a Lapi Tomati Maddalena,27/05/1681,Firenze,Roma,Lapi Tomati Maddalena,1681
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Intesi ieri l'altro dal Signor Ramponi che fu trovato...""Minuta autografa, scritta all'interno della coperta di una lettera inviata a Viviani, con sigillo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 108, c. 121r<br/>
</td>","Panciatichi, Francesco, 1627-1696,(destinatario.)Ramponi, Jacopo, sec. XVII,(citato.)",Argomenti privati,Viviani Vincenzo a Panciatichi Francesco,8/06/1681,Firenze,,Panciatichi Francesco,1681
Viviani Vincenzo,"Tipologia: letteraIncipit: ""La gente che passa dice e vuol dire sopra questo...""Autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 109, c. 122r<br/>
</td>","Nelli, Giovanni Battista, 1661-1725,(destinatario.)",Argomenti privati,Viviani Vincenzo a Nelli Giovanni Battista,30/06/1681,Firenze,,Nelli Giovanni Battista,1681
Viviani Vincenzo,"Tipologia: letteraIncipit: ""Nella mia d'hiersera, per la quale io le domandava...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22556')"">Gal. 159  </a>  doc. 110, c. 124r-125r<br/>
</td>",,Argomenti privati,Viviani Vincenzo a [non identificato],4/08/1681,Firenze,,[non identificato],1681
